index,sample_index,dataset,requested_split,resolved_split,image_ref,image_column,score,predicted_label,predicted_label_name,threshold,gt_label,gt_label_raw,gt_label_name,gt_label_source,is_correct,metadata_json,exported_image_path,export_image_size,label
258,259,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:258,image,1.3569982911576517e-05,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000259.jpg,224,0
259,260,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:259,image,0.0002171734522562474,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000260.jpg,224,0
260,261,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:260,image,0.9973867535591125,1,ai-generated,0.6,1,0,ai-generated,dataset_profile:label,1,"{""label"": 0}",mixed_images/image_000261.jpg,224,0
261,262,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:261,image,0.6628710031509399,1,ai-generated,0.6,1,0,ai-generated,dataset_profile:label,1,"{""label"": 0}",mixed_images/image_000262.jpg,224,0
262,263,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:262,image,9.524625012302668e-13,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000263.jpg,224,0
263,264,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:263,image,0.008494559675455093,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000264.jpg,224,0
264,265,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:264,image,0.18889166414737701,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000265.jpg,224,0
265,266,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:265,image,0.04067523404955864,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000266.jpg,224,0
266,267,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:266,image,9.235678194441377e-11,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000267.jpg,224,0
267,268,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:267,image,0.993780791759491,1,ai-generated,0.6,1,0,ai-generated,dataset_profile:label,1,"{""label"": 0}",mixed_images/image_000268.jpg,224,0
268,269,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:268,image,0.5463539958000183,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000269.jpg,224,0
269,270,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:269,image,0.9329140186309814,1,ai-generated,0.6,1,0,ai-generated,dataset_profile:label,1,"{""label"": 0}",mixed_images/image_000270.jpg,224,0
270,271,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:270,image,0.34933966398239136,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000271.jpg,224,0
271,272,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:271,image,0.0592801496386528,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000272.jpg,224,0
272,273,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:272,image,0.8947301506996155,1,ai-generated,0.6,1,0,ai-generated,dataset_profile:label,1,"{""label"": 0}",mixed_images/image_000273.jpg,224,0
273,274,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:273,image,0.0058897510170936584,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000274.jpg,224,0
274,275,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:274,image,0.9999915361404419,1,ai-generated,0.6,1,0,ai-generated,dataset_profile:label,1,"{""label"": 0}",mixed_images/image_000275.jpg,224,0
275,276,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:275,image,0.9997064471244812,1,ai-generated,0.6,1,0,ai-generated,dataset_profile:label,1,"{""label"": 0}",mixed_images/image_000276.jpg,224,0
276,277,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:276,image,0.5761315822601318,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000277.jpg,224,0
277,278,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:277,image,0.006990860216319561,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000278.jpg,224,0
278,279,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:278,image,0.5426357984542847,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000279.jpg,224,0
279,280,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:279,image,0.09952635318040848,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000280.jpg,224,0
280,281,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:280,image,3.9189393952199225e-09,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000281.jpg,224,0
281,282,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:281,image,0.6871904730796814,1,ai-generated,0.6,1,0,ai-generated,dataset_profile:label,1,"{""label"": 0}",mixed_images/image_000282.jpg,224,0
282,283,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:282,image,0.9931778907775879,1,ai-generated,0.6,1,0,ai-generated,dataset_profile:label,1,"{""label"": 0}",mixed_images/image_000283.jpg,224,0
283,284,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:283,image,0.6730350852012634,1,ai-generated,0.6,1,0,ai-generated,dataset_profile:label,1,"{""label"": 0}",mixed_images/image_000284.jpg,224,0
284,285,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:284,image,0.0004400781763251871,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000285.jpg,224,0
285,286,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:285,image,4.5892043999629095e-05,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000286.jpg,224,0
286,287,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:286,image,0.6167599558830261,1,ai-generated,0.6,1,0,ai-generated,dataset_profile:label,1,"{""label"": 0}",mixed_images/image_000287.jpg,224,0
287,288,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:287,image,0.8967884182929993,1,ai-generated,0.6,1,0,ai-generated,dataset_profile:label,1,"{""label"": 0}",mixed_images/image_000288.jpg,224,0
288,289,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:288,image,0.2828002870082855,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000289.jpg,224,0
289,290,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:289,image,0.6433496475219727,1,ai-generated,0.6,1,0,ai-generated,dataset_profile:label,1,"{""label"": 0}",mixed_images/image_000290.jpg,224,0
290,291,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:290,image,0.7695460915565491,1,ai-generated,0.6,1,0,ai-generated,dataset_profile:label,1,"{""label"": 0}",mixed_images/image_000291.jpg,224,0
291,292,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:291,image,0.9960455298423767,1,ai-generated,0.6,1,0,ai-generated,dataset_profile:label,1,"{""label"": 0}",mixed_images/image_000292.jpg,224,0
292,293,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:292,image,0.6760706901550293,1,ai-generated,0.6,1,0,ai-generated,dataset_profile:label,1,"{""label"": 0}",mixed_images/image_000293.jpg,224,0
293,294,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:293,image,0.9999072551727295,1,ai-generated,0.6,1,0,ai-generated,dataset_profile:label,1,"{""label"": 0}",mixed_images/image_000294.jpg,224,0
294,295,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:294,image,0.12213660776615143,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000295.jpg,224,0
295,296,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:295,image,0.0656440332531929,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000296.jpg,224,0
296,297,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:296,image,0.14310798048973083,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000297.jpg,224,0
297,298,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:297,image,0.3102553188800812,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000298.jpg,224,0
298,299,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:298,image,1.1582762997372046e-18,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000299.jpg,224,0
299,300,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:299,image,0.002376020420342684,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000300.jpg,224,0
300,301,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:300,image,0.008879618719220161,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000301.jpg,224,0
301,302,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:301,image,0.31264904141426086,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000302.jpg,224,0
302,303,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:302,image,1.5416391363487492e-07,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000303.jpg,224,0
303,304,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:303,image,0.5171456336975098,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000304.jpg,224,0
304,305,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:304,image,0.6711682081222534,1,ai-generated,0.6,1,0,ai-generated,dataset_profile:label,1,"{""label"": 0}",mixed_images/image_000305.jpg,224,0
305,306,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:305,image,0.00020923669217154384,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000306.jpg,224,0
306,307,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:306,image,8.956653778022239e-14,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000307.jpg,224,0
307,308,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:307,image,0.4890912175178528,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000308.jpg,224,0
308,309,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:308,image,0.719731330871582,1,ai-generated,0.6,1,0,ai-generated,dataset_profile:label,1,"{""label"": 0}",mixed_images/image_000309.jpg,224,0
309,310,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:309,image,0.170562282204628,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000310.jpg,224,0
310,311,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:310,image,0.007770787458866835,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000311.jpg,224,0
311,312,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:311,image,0.027839409187436104,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000312.jpg,224,0
312,313,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:312,image,0.4484957456588745,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000313.jpg,224,0
313,314,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:313,image,0.05927819386124611,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000314.jpg,224,0
314,315,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:314,image,0.1538209319114685,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000315.jpg,224,0
315,316,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:315,image,0.9986968636512756,1,ai-generated,0.6,1,0,ai-generated,dataset_profile:label,1,"{""label"": 0}",mixed_images/image_000316.jpg,224,0
316,317,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:316,image,0.9999780654907227,1,ai-generated,0.6,1,0,ai-generated,dataset_profile:label,1,"{""label"": 0}",mixed_images/image_000317.jpg,224,0
317,318,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:317,image,0.6410250067710876,1,ai-generated,0.6,1,0,ai-generated,dataset_profile:label,1,"{""label"": 0}",mixed_images/image_000318.jpg,224,0
318,319,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:318,image,0.963350236415863,1,ai-generated,0.6,1,0,ai-generated,dataset_profile:label,1,"{""label"": 0}",mixed_images/image_000319.jpg,224,0
319,320,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:319,image,0.011898607015609741,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000320.jpg,224,0
320,321,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:320,image,0.7678127884864807,1,ai-generated,0.6,1,0,ai-generated,dataset_profile:label,1,"{""label"": 0}",mixed_images/image_000321.jpg,224,0
321,322,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:321,image,0.5158867835998535,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000322.jpg,224,0
322,323,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:322,image,0.996903121471405,1,ai-generated,0.6,1,0,ai-generated,dataset_profile:label,1,"{""label"": 0}",mixed_images/image_000323.jpg,224,0
323,324,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:323,image,9.778938201326958e-16,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000324.jpg,224,0
324,325,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:324,image,0.9848894476890564,1,ai-generated,0.6,1,0,ai-generated,dataset_profile:label,1,"{""label"": 0}",mixed_images/image_000325.jpg,224,0
325,326,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:325,image,0.008095533587038517,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000326.jpg,224,0
326,327,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:326,image,0.9934033751487732,1,ai-generated,0.6,1,0,ai-generated,dataset_profile:label,1,"{""label"": 0}",mixed_images/image_000327.jpg,224,0
327,328,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:327,image,1.0486158789164632e-13,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000328.jpg,224,0
328,329,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:328,image,0.9336775541305542,1,ai-generated,0.6,1,0,ai-generated,dataset_profile:label,1,"{""label"": 0}",mixed_images/image_000329.jpg,224,0
329,330,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:329,image,0.6560017466545105,1,ai-generated,0.6,1,0,ai-generated,dataset_profile:label,1,"{""label"": 0}",mixed_images/image_000330.jpg,224,0
330,331,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:330,image,2.225005627605383e-14,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000331.jpg,224,0
331,332,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:331,image,0.050155721604824066,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000332.jpg,224,0
332,333,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:332,image,5.4286676459014416e-05,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000333.jpg,224,0
333,334,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:333,image,0.9995920062065125,1,ai-generated,0.6,1,0,ai-generated,dataset_profile:label,1,"{""label"": 0}",mixed_images/image_000334.jpg,224,0
334,335,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:334,image,0.9939191341400146,1,ai-generated,0.6,1,0,ai-generated,dataset_profile:label,1,"{""label"": 0}",mixed_images/image_000335.jpg,224,0
335,336,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:335,image,1.504878127889242e-05,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000336.jpg,224,0
336,337,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:336,image,0.39618656039237976,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000337.jpg,224,0
337,338,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:337,image,0.05396318808197975,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000338.jpg,224,0
338,339,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:338,image,0.002308705123141408,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000339.jpg,224,0
339,340,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:339,image,0.8088326454162598,1,ai-generated,0.6,1,0,ai-generated,dataset_profile:label,1,"{""label"": 0}",mixed_images/image_000340.jpg,224,0
340,341,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:340,image,0.003874408081173897,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000341.jpg,224,0
341,342,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:341,image,2.6375948536383476e-08,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000342.jpg,224,0
342,343,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:342,image,0.4094786047935486,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000343.jpg,224,0
343,344,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:343,image,0.0020259087905287743,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000344.jpg,224,0
344,345,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:344,image,0.9918993711471558,1,ai-generated,0.6,1,0,ai-generated,dataset_profile:label,1,"{""label"": 0}",mixed_images/image_000345.jpg,224,0
345,346,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:345,image,0.14697302877902985,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000346.jpg,224,0
346,347,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:346,image,0.9943699240684509,1,ai-generated,0.6,1,0,ai-generated,dataset_profile:label,1,"{""label"": 0}",mixed_images/image_000347.jpg,224,0
347,348,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:347,image,0.2683638036251068,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000348.jpg,224,0
348,349,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:348,image,0.4380877614021301,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000349.jpg,224,0
349,350,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:349,image,0.39084485173225403,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000350.jpg,224,0
350,351,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:350,image,0.011222167871892452,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000351.jpg,224,0
351,352,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:351,image,0.6263675689697266,1,ai-generated,0.6,1,0,ai-generated,dataset_profile:label,1,"{""label"": 0}",mixed_images/image_000352.jpg,224,0
352,353,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:352,image,0.04885729402303696,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000353.jpg,224,0
353,354,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:353,image,0.0005899587413296103,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000354.jpg,224,0
354,355,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:354,image,0.00045514514204114676,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000355.jpg,224,0
355,356,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:355,image,0.015222495421767235,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000356.jpg,224,0
356,357,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:356,image,0.9934449195861816,1,ai-generated,0.6,1,0,ai-generated,dataset_profile:label,1,"{""label"": 0}",mixed_images/image_000357.jpg,224,0
357,358,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:357,image,0.019103778526186943,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000358.jpg,224,0
358,359,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:358,image,0.7681781649589539,1,ai-generated,0.6,1,0,ai-generated,dataset_profile:label,1,"{""label"": 0}",mixed_images/image_000359.jpg,224,0
359,360,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:359,image,0.6223163604736328,1,ai-generated,0.6,1,0,ai-generated,dataset_profile:label,1,"{""label"": 0}",mixed_images/image_000360.jpg,224,0
360,361,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:360,image,0.9594691395759583,1,ai-generated,0.6,1,0,ai-generated,dataset_profile:label,1,"{""label"": 0}",mixed_images/image_000361.jpg,224,0
361,362,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:361,image,1.4211723638009138e-23,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000362.jpg,224,0
362,363,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:362,image,0.9321025609970093,1,ai-generated,0.6,1,0,ai-generated,dataset_profile:label,1,"{""label"": 0}",mixed_images/image_000363.jpg,224,0
363,364,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:363,image,1.9235713022425216e-09,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000364.jpg,224,0
364,365,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:364,image,0.9999991655349731,1,ai-generated,0.6,1,0,ai-generated,dataset_profile:label,1,"{""label"": 0}",mixed_images/image_000365.jpg,224,0
365,366,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:365,image,0.2448132485151291,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000366.jpg,224,0
366,367,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:366,image,0.9539609551429749,1,ai-generated,0.6,1,0,ai-generated,dataset_profile:label,1,"{""label"": 0}",mixed_images/image_000367.jpg,224,0
367,368,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:367,image,1.1205152160881251e-15,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000368.jpg,224,0
368,369,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:368,image,0.20126570761203766,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000369.jpg,224,0
369,370,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:369,image,0.9707943797111511,1,ai-generated,0.6,1,0,ai-generated,dataset_profile:label,1,"{""label"": 0}",mixed_images/image_000370.jpg,224,0
370,371,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:370,image,0.00044659984996542335,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000371.jpg,224,0
371,372,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:371,image,0.6924867033958435,1,ai-generated,0.6,1,0,ai-generated,dataset_profile:label,1,"{""label"": 0}",mixed_images/image_000372.jpg,224,0
372,373,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:372,image,0.9785553216934204,1,ai-generated,0.6,1,0,ai-generated,dataset_profile:label,1,"{""label"": 0}",mixed_images/image_000373.jpg,224,0
373,374,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:373,image,0.11772017925977707,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000374.jpg,224,0
374,375,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:374,image,0.8844478726387024,1,ai-generated,0.6,1,0,ai-generated,dataset_profile:label,1,"{""label"": 0}",mixed_images/image_000375.jpg,224,0
375,376,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:375,image,0.992644190788269,1,ai-generated,0.6,1,0,ai-generated,dataset_profile:label,1,"{""label"": 0}",mixed_images/image_000376.jpg,224,0
376,377,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:376,image,0.9992185831069946,1,ai-generated,0.6,1,0,ai-generated,dataset_profile:label,1,"{""label"": 0}",mixed_images/image_000377.jpg,224,0
377,378,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:377,image,2.4137687432812527e-05,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000378.jpg,224,0
378,379,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:378,image,0.012369854375720024,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000379.jpg,224,0
379,380,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:379,image,0.373390257358551,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000380.jpg,224,0
380,381,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:380,image,0.09039655327796936,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000381.jpg,224,0
381,382,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:381,image,3.4002143365796655e-05,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000382.jpg,224,0
382,383,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:382,image,0.07526300847530365,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000383.jpg,224,0
383,384,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:383,image,0.011806380935013294,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000384.jpg,224,0
384,385,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:384,image,4.7867943067103624e-05,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000385.jpg,224,0
